origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2013,7,28,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,22,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,5,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,5,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,6,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,6,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,7,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,7,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,7,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,8,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,8,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,8,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,9,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,9,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,9,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,28,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,28,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,28,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,23,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,5,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,5,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,6,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,6,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,5,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,7,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,7,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,7,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,8,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,8,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,8,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,9,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,9,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,9,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,29,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,29,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,29,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,23,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,5,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,5,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,5,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,6,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,6,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,6,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,7,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,7,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,7,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,8,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,8,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,8,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,9,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,9,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,9,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,30,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,30,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,30,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,23,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,5,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,5,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,5,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,6,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,6,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,6,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,7,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,7,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,7,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,8,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,8,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,8,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,9,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,9,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,9,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,7,31,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,7,31,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,7,31,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,1,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,1,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,1,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,23,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,2,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,2,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,2,22,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,23,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,3,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,3,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,3,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,23,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,12,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,18,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,19,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,4,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,4,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,4,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,23,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,10,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,11,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,12,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,12,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,13,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,13,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,13,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,14,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,14,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,14,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,15,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,15,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,15,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,16,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,16,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,16,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,17,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,17,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,17,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,18,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,18,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,19,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,19,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,20,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,20,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,20,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,21,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,21,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,5,21,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,5,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,5,22,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,6,23,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,6,10,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,6,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,6,10,0,0,0,0,0,NA,0,0,10,0
LGA,2013,8,6,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,6,11,0,0,0,0,0,NA,0,0,10,0
JFK,2013,8,6,11,0,0,0,0,0,NA,0,0,10,0
EWR,2013,8,6,12,0,0,0,0,0,NA,0,0,10,0
